item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
9703,destination,Sundarbans,India,couple,spiritual,relaxed,5083.2,6,0.65,0.38,0.79,0.45,0.46,0,0.46
9341,event,Cusco Food Festival,Peru,solo,offbeat,budget,6683.51,12,0.77,0.69,0.85,0.36,0.24,0,0.43
9873,trek,Kerlingarfjoll Trail,Iceland,couple,offbeat,budget,1712.5,5,0.59,0.85,0.73,0.6,0.83,0,0.74
9232,trek,Mount Elgon Trek,Kenya,family,food,relaxed,4984.06,5,0.44,0.69,0.57,0.32,0.45,1,0.49
9236,event,Baisakhi Festival,India,solo,adventure,relaxed,1678.33,4,0.75,0.97,0.79,0.44,0.83,0,0.72
9832,event,Midnight Sun Marathon,Norway,family,food,budget,6801.96,8,0.65,0.69,0.91,0.12,0.22,0,0.34
9434,trek,Mount Elgon Trek,Kenya,couple,offbeat,luxury,6864.73,12,0.47,0.1,0.73,0.93,0.23,1,0.44
9521,destination,Pai,Thailand,family,nature,relaxed,648.74,2,0.68,0.85,0.96,0.79,0.98,1,0.86
9169,trek,Atlas Mountain Trek,Morocco,solo,adventure,offbeat,7408.03,9,0.53,0.88,0.86,0.1,0.16,1,0.38
9557,event,Sahara Nomad Festival,Morocco,family,adventure,offbeat,6170.58,8,0.58,0.38,0.79,0.82,0.3,1,0.58
9382,event,Floating Lantern Festival,Thailand,family,food,spiritual,7069.67,12,0.43,0.85,0.77,0.57,0.19,0,0.55
9003,trek,Mae Hong Son Trail,Thailand,solo,spiritual,offbeat,7820.32,11,0.91,0.9,0.91,0.41,0.12,1,0.51
9169,destination,Moalboal,Philippines,solo,culture,thrill,1425.32,8,0.67,0.54,0.95,0.31,0.89,0,0.55
9538,destination,Nusa Penida,Indonesia,couple,food,offbeat,6778.95,2,0.68,0.69,0.96,0.36,0.26,1,0.52
9359,trek,Atlas Mountain Trek,Morocco,couple,nature,relaxed,5710.41,10,0.74,0.85,0.73,0.26,0.36,0,0.52
9258,trek,Mae Hong Son Trail,Thailand,family,spiritual,budget,5678.72,11,0.76,0.83,0.92,0.38,0.37,1,0.59
9985,destination,Lucerne,Switzerland,family,spiritual,luxury,7762.66,4,0.79,0.85,0.77,0.24,0.15,0,0.42
9101,destination,Kathmandu,Nepal,solo,offbeat,thrill,3074.74,5,0.74,0.38,0.82,0.28,0.7,0,0.44
9812,destination,Sossusvlei,Namibia,couple,culture,offbeat,1499.68,5,0.59,0.93,0.9,0.22,0.88,1,0.64
9911,destination,Sossusvlei,Namibia,couple,spiritual,luxury,781.0,6,0.65,0.94,0.76,0.16,0.97,0,0.62
9806,destination,Ait Benhaddou,Morocco,family,culture,relaxed,5093.45,7,0.75,0.69,0.75,0.99,0.46,0,0.77
9594,event,Camel Wrestling Festival,Turkey,solo,offbeat,offbeat,3405.12,5,0.9,0.54,0.95,0.91,0.62,1,0.74
9402,destination,Nusa Penida,Indonesia,couple,adventure,luxury,1222.0,11,0.78,0.85,1.0,0.98,0.92,0,0.93
9498,trek,Kanchenjunga Base Camp,Nepal,solo,culture,relaxed,772.49,7,0.67,0.69,0.97,0.48,0.94,0,0.68
9707,event,Camel Wrestling Festival,Turkey,family,culture,budget,6422.99,11,0.57,0.1,0.81,0.19,0.27,1,0.24
9525,event,Camel Wrestling Festival,Turkey,solo,offbeat,offbeat,3144.03,6,0.81,0.38,0.95,0.89,0.65,1,0.68
9490,event,Midnight Sun Marathon,Norway,couple,spiritual,spiritual,3450.77,8,0.51,0.69,0.74,0.3,0.62,0,0.53
9375,event,Cusco Food Festival,Peru,solo,nature,luxury,4371.79,6,0.51,0.54,0.89,0.13,0.51,0,0.41
9708,destination,Miyajima,Japan,couple,spiritual,thrill,7547.59,10,0.78,0.89,0.84,0.92,0.17,0,0.76
9432,trek,Atlas Mountain Trek,Morocco,solo,food,offbeat,2727.34,8,0.84,0.88,0.86,0.59,0.71,1,0.74
9856,trek,Aoraki Glacier Route,New Zealand,family,nature,spiritual,3415.25,11,0.42,0.86,0.18,0.72,0.63,0,0.7
9596,destination,Kathmandu,Nepal,solo,offbeat,luxury,1915.12,1,0.7,0.1,0.79,0.18,0.83,0,0.32
9319,destination,Sossusvlei,Namibia,couple,offbeat,luxury,7051.56,5,0.59,0.83,0.85,0.67,0.23,0,0.6
9787,event,Floating Lantern Festival,Thailand,couple,offbeat,thrill,3075.92,2,0.5,0.1,0.86,0.28,0.66,0,0.34
9867,trek,Dzongri Trek,India,solo,culture,budget,3837.78,11,0.44,0.23,0.86,0.31,0.58,0,0.38
9242,event,Camel Wrestling Festival,Turkey,couple,culture,budget,3198.88,4,0.44,0.69,0.98,0.45,0.65,1,0.62
9539,trek,Fisherman's Trail,Portugal,couple,adventure,budget,2319.41,4,0.8,0.92,0.94,0.68,0.76,0,0.8
9087,event,Cusco Food Festival,Peru,family,adventure,relaxed,622.48,2,0.59,0.1,0.93,0.36,0.95,0,0.43
9636,trek,Mount Elgon Trek,Kenya,couple,offbeat,offbeat,6999.35,2,0.52,1.0,0.73,0.88,0.21,1,0.78
9557,event,Baisakhi Festival,India,solo,offbeat,thrill,7912.99,3,0.86,0.85,0.82,0.11,0.09,0,0.36
9546,trek,Cordillera Huayhuash,Peru,couple,adventure,luxury,4377.29,10,0.62,0.85,0.58,0.92,0.52,0,0.79
9164,event,Cusco Food Festival,Peru,couple,adventure,spiritual,3218.27,10,0.42,0.99,0.97,0.4,0.64,0,0.7
9594,event,Camel Wrestling Festival,Turkey,couple,nature,offbeat,7309.13,3,0.54,0.85,0.98,0.63,0.16,1,0.59
9766,trek,Mae Hong Son Trail,Thailand,couple,offbeat,budget,538.73,6,0.46,0.38,0.94,0.97,0.97,1,0.77
9611,trek,Dzongri Trek,India,solo,spiritual,budget,4905.77,10,0.71,0.38,0.86,0.4,0.46,0,0.45
9169,event,Cusco Food Festival,Peru,family,spiritual,luxury,2413.96,10,0.63,0.89,0.82,0.58,0.74,0,0.74
9421,destination,Kathmandu,Nepal,solo,offbeat,relaxed,7149.29,5,0.66,0.38,0.8,0.44,0.22,0,0.35
9568,trek,Atlas Mountain Trek,Morocco,family,nature,offbeat,4260.76,12,0.47,0.54,0.57,0.29,0.53,1,0.44
9514,trek,Yosemite Panorama Trail,Canada,family,nature,spiritual,2408.25,5,0.36,0.86,0.92,0.93,0.75,0,0.93
9565,trek,Cordillera Huayhuash,Peru,couple,spiritual,thrill,2304.85,3,0.67,0.69,0.58,0.33,0.76,0,0.55
9563,trek,Atlas Mountain Trek,Morocco,solo,nature,budget,5690.61,12,0.66,0.54,0.86,0.41,0.37,0,0.49
9566,trek,Atlas Mountain Trek,Morocco,solo,spiritual,luxury,4070.52,6,0.96,0.99,0.86,0.56,0.56,0,0.74
9539,trek,Fisherman's Trail,Portugal,couple,offbeat,luxury,4892.33,8,0.36,0.83,0.94,0.73,0.46,0,0.74
9659,trek,Dzongri Trek,India,solo,spiritual,relaxed,6483.27,7,0.62,0.85,0.86,0.17,0.27,0,0.49
9677,destination,Lake Bled,Slovenia,family,culture,spiritual,2927.41,9,0.75,0.85,0.95,0.14,0.71,0,0.56
9658,trek,Dzongri Trek,India,solo,food,spiritual,1824.16,8,0.48,0.69,0.86,0.24,0.82,0,0.55
9942,destination,Sossusvlei,Namibia,family,spiritual,offbeat,6815.78,6,0.57,0.99,0.84,0.33,0.26,1,0.59
9987,event,Coffee Harvest Festival,Colombia,couple,offbeat,budget,5585.16,9,0.78,0.85,0.92,0.11,0.37,0,0.49
9421,trek,Kanchenjunga Base Camp,Nepal,couple,nature,budget,1361.27,12,0.76,0.1,0.58,0.75,0.88,0,0.53
9110,destination,Lake Bled,Slovenia,couple,offbeat,offbeat,2241.53,12,0.75,0.38,0.8,0.4,0.8,1,0.5
9157,destination,Alexandria,Egypt,couple,adventure,offbeat,7754.23,12,0.65,0.88,0.8,0.43,0.15,1,0.5
9125,destination,Moalboal,Philippines,family,food,luxury,3280.11,1,0.73,0.87,0.92,0.45,0.67,0,0.68
9853,trek,Cordillera Huayhuash,Peru,family,food,offbeat,2711.1,11,0.39,0.69,0.18,0.17,0.72,1,0.44
9063,event,Cusco Food Festival,Peru,couple,spiritual,spiritual,3496.62,8,0.55,0.85,0.92,0.74,0.61,0,0.77
9420,destination,Moalboal,Philippines,family,culture,luxury,3882.71,6,0.6,0.85,0.94,0.25,0.6,0,0.58
