item_id,item_type,item_name,country,user_type,interest,vibe,budget_usd,travel_month,popularity_score,season_match,difficulty_match,interest_match,budget_match,is_offbeat,recommendation_score
9770,destination,Swiss Alps,Switzerland,couple,offbeat,offbeat,3212.17,11,0.61,0.8,0.88,0.71,0.46,1,0.66
9364,destination,Kyoto,Japan,solo,food,thrill,1794.8,4,0.63,0.92,0.82,0.45,0.74,0,0.66
9570,trek,Rinjani Trek,Indonesia,solo,adventure,luxury,3673.01,6,0.59,0.84,0.95,0.95,0.0,0,0.67
9653,destination,Cappadocia,Turkey,family,nature,thrill,5551.82,12,0.7,0.8,0.98,0.62,0.0,1,0.53
9658,trek,Kumano Kodo,Japan,family,food,budget,6448.08,9,0.8,0.87,0.85,0.11,0.0,0,0.34
9812,trek,Annapurna Circuit,Nepal,couple,offbeat,thrill,2750.65,7,0.54,0.8,0.65,0.47,0.18,0,0.48
9969,destination,Hoi An,Vietnam,family,offbeat,relaxed,5328.42,12,0.5,0.2,0.78,0.14,0.03,0,0.13
9486,destination,Pokhara,Nepal,family,food,offbeat,2881.21,8,0.72,0.9,0.96,0.3,0.52,1,0.56
9452,trek,Markha Valley Trek,India,solo,offbeat,spiritual,7675.96,2,0.47,0.6,0.95,0.72,0.0,0,0.49
9741,destination,Bali,Indonesia,couple,nature,thrill,3239.1,3,0.73,0.9,0.79,0.38,0.45,0,0.56
9023,trek,Milford Track,New Zealand,solo,nature,budget,3423.46,1,0.59,0.99,0.85,0.94,0.0,0,0.7
9262,event,Lantern Festival,Vietnam,solo,food,spiritual,1510.17,10,0.74,0.3,0.8,0.13,0.34,0,0.23
9691,event,Timkat Festival,Ethiopia,solo,adventure,relaxed,2468.66,4,0.41,0.7,0.95,0.49,0.0,0,0.44
9203,trek,Milford Track,New Zealand,couple,offbeat,budget,3666.77,3,0.7,0.81,0.75,0.7,0.0,0,0.54
9367,event,Pushkar Camel Fair,India,couple,offbeat,thrill,6832.31,11,0.36,0.97,0.7,0.3,0.0,0,0.43
9448,destination,Bali,Indonesia,solo,culture,relaxed,7632.92,5,0.75,0.76,0.89,0.27,0.0,0,0.37
9357,event,Durga Puja,India,couple,nature,thrill,507.59,4,0.87,0.5,0.73,0.38,0.85,0,0.51
9623,event,Cherry Blossom Festival,Japan,solo,spiritual,spiritual,6804.96,5,0.69,0.9,0.84,0.59,0.0,0,0.53
9354,trek,Markha Valley Trek,India,family,spiritual,relaxed,626.56,7,0.9,0.86,0.25,0.45,0.89,0,0.6
9075,event,Naadam Festival,Mongolia,couple,spiritual,spiritual,7128.75,7,0.78,0.83,0.73,0.23,0.0,0,0.36
9109,destination,Cusco,Peru,family,spiritual,luxury,1313.49,7,0.66,0.81,0.86,0.34,0.84,0,0.61
9221,destination,Cusco,Peru,couple,adventure,spiritual,6713.72,5,0.72,0.81,0.77,0.23,0.0,0,0.36
9138,destination,Machu Picchu,Peru,family,nature,offbeat,7109.25,1,0.53,0.6,0.71,0.32,0.0,1,0.32
9771,event,Naadam Festival,Mongolia,family,nature,spiritual,1548.79,3,0.63,0.6,0.86,0.26,0.33,0,0.39
9961,trek,Kumano Kodo,Japan,family,food,luxury,6703.3,1,0.9,0.7,0.85,0.28,0.0,0,0.35
9313,event,Cherry Blossom Festival,Japan,couple,nature,spiritual,6321.97,5,0.83,0.9,1.0,0.87,0.0,0,0.66
9799,destination,Kyoto,Japan,couple,offbeat,budget,3056.71,7,0.57,0.8,0.76,0.45,0.49,0,0.55
9554,destination,Lofoten Islands,Norway,solo,spiritual,luxury,2110.49,12,0.71,0.6,0.79,0.22,0.68,0,0.45
9610,event,Durga Puja,India,family,food,relaxed,446.55,10,0.7,0.77,0.8,0.27,0.88,0,0.57
9027,trek,Everest Base Camp,Nepal,family,offbeat,thrill,4600.44,1,0.5,0.8,0.25,0.2,0.0,0,0.31
9810,trek,Inca Trail,Peru,couple,nature,spiritual,3135.78,1,0.56,0.6,0.75,0.55,0.05,0,0.42
9122,trek,Everest Base Camp,Nepal,solo,culture,thrill,2676.39,9,0.76,0.6,0.95,0.22,0.21,0,0.35
9639,event,Bhutan Tsechu,Bhutan,couple,nature,spiritual,3195.92,12,0.72,0.8,0.93,0.4,0.0,0,0.43
9503,event,Lantern Festival,Vietnam,solo,food,budget,5453.14,3,0.61,0.76,1.0,0.3,0.0,0,0.39
9818,trek,Everest Base Camp,Nepal,solo,adventure,relaxed,1024.14,10,0.41,0.5,0.95,0.83,0.76,0,0.69
9070,trek,Snowman Trek,Bhutan,family,food,offbeat,1616.3,11,0.81,0.9,0.25,0.29,0.56,1,0.49
9553,trek,Kumano Kodo,Japan,solo,culture,thrill,5574.55,2,0.9,0.8,0.9,0.5,0.0,0,0.47
9329,destination,Lofoten Islands,Norway,solo,adventure,offbeat,3025.05,3,0.54,0.7,0.91,0.49,0.49,1,0.55
9012,destination,Hoi An,Vietnam,couple,food,relaxed,2559.08,3,0.58,0.81,0.91,0.97,0.59,0,0.8
9240,trek,Torres del Paine W Trek,Chile,family,spiritual,budget,3774.81,11,0.38,0.93,0.5,0.6,0.0,0,0.51
9881,trek,Kumano Kodo,Japan,family,culture,budget,2835.86,12,0.64,0.8,0.85,0.37,0.15,0,0.45
9649,trek,Markha Valley Trek,India,couple,nature,luxury,6489.31,11,0.79,0.8,0.65,0.87,0.0,0,0.58
9047,destination,Bali,Indonesia,couple,offbeat,offbeat,4732.52,1,0.58,0.7,0.78,0.47,0.15,1,0.45
9545,destination,Pokhara,Nepal,couple,culture,thrill,1701.84,6,0.73,0.7,0.97,0.41,0.76,0,0.6
9033,destination,Machu Picchu,Peru,family,culture,offbeat,3642.48,5,0.65,0.97,0.88,0.25,0.37,1,0.52
9087,trek,Rinjani Trek,Indonesia,couple,culture,offbeat,5025.27,5,0.35,0.77,0.65,0.29,0.0,1,0.36
9294,trek,Inca Trail,Peru,family,spiritual,thrill,3600.44,5,0.64,0.94,0.5,0.59,0.0,0,0.51
9950,event,Bhutan Tsechu,Bhutan,family,nature,luxury,2865.57,9,0.94,1.0,0.8,0.5,0.0,0,0.53
9061,event,Pushkar Camel Fair,India,couple,food,relaxed,4500.53,5,0.87,0.5,0.94,0.5,0.0,0,0.37
9885,event,Gion Matsuri,Japan,couple,culture,thrill,3732.59,11,0.65,0.6,0.85,0.99,0.0,0,0.59
9735,event,Durga Puja,India,solo,offbeat,thrill,5325.57,10,0.44,0.87,0.97,0.24,0.0,0,0.4
9448,event,Bhutan Tsechu,Bhutan,couple,culture,luxury,4895.35,9,0.38,0.77,0.91,0.12,0.0,0,0.31
9018,destination,Machu Picchu,Peru,family,food,thrill,2703.65,10,0.65,0.9,0.97,0.22,0.56,0,0.54
9388,trek,Kumano Kodo,Japan,solo,spiritual,relaxed,6550.98,7,0.54,0.95,0.9,1.0,0.0,0,0.72
9365,trek,Inca Trail,Peru,solo,culture,thrill,7221.01,10,0.4,0.9,0.85,0.31,0.0,0,0.43
